Year,Units,Federal state,GeoCode,County,Value
2008,1.000 EUR,North Rhine-Westphalia,code05314,"Bonn, Stadt",72.341
2009,1.000 EUR,North Rhine-Westphalia,code05314,"Bonn, Stadt",74.915
2010,1.000 EUR,North Rhine-Westphalia,code05314,"Bonn, Stadt",72.808
2011,1.000 EUR,North Rhine-Westphalia,code05314,"Bonn, Stadt",72.359
2012,1.000 EUR,North Rhine-Westphalia,code05314,"Bonn, Stadt",68.228
2013,1.000 EUR,North Rhine-Westphalia,code05314,"Bonn, Stadt",72.755
2014,1.000 EUR,North Rhine-Westphalia,code05314,"Bonn, Stadt",67.012
2015,1.000 EUR,North Rhine-Westphalia,code05314,"Bonn, Stadt",67.727
2016,1.000 EUR,North Rhine-Westphalia,code05314,"Bonn, Stadt",69.385
2017,1.000 EUR,North Rhine-Westphalia,code05314,"Bonn, Stadt",71.952
2000,1.000 EUR,North Rhine-Westphalia,code05315,"Köln, Stadt",43.505
2001,1.000 EUR,North Rhine-Westphalia,code05315,"Köln, Stadt",45.909
2002,1.000 EUR,North Rhine-Westphalia,code05315,"Köln, Stadt",45.331
2003,1.000 EUR,North Rhine-Westphalia,code05315,"Köln, Stadt",45.262
2004,1.000 EUR,North Rhine-Westphalia,code05315,"Köln, Stadt",46.457
2005,1.000 EUR,North Rhine-Westphalia,code05315,"Köln, Stadt",45.39
2006,1.000 EUR,North Rhine-Westphalia,code05315,"Köln, Stadt",47.889
2007,1.000 EUR,North Rhine-Westphalia,code05315,"Köln, Stadt",50.522
2008,1.000 EUR,North Rhine-Westphalia,code05315,"Köln, Stadt",48.605
2009,1.000 EUR,North Rhine-Westphalia,code05315,"Köln, Stadt",48.507
2010,1.000 EUR,North Rhine-Westphalia,code05315,"Köln, Stadt",49.727
2011,1.000 EUR,North Rhine-Westphalia,code05315,"Köln, Stadt",50.102
2012,1.000 EUR,North Rhine-Westphalia,code05315,"Köln, Stadt",50.68
2013,1.000 EUR,North Rhine-Westphalia,code05315,"Köln, Stadt",51.994
2014,1.000 EUR,North Rhine-Westphalia,code05315,"Köln, Stadt",54.853
2015,1.000 EUR,North Rhine-Westphalia,code05315,"Köln, Stadt",59.257
2016,1.000 EUR,North Rhine-Westphalia,code05315,"Köln, Stadt",59.054
2017,1.000 EUR,North Rhine-Westphalia,code05315,"Köln, Stadt",59.738
2000,1.000 EUR,North Rhine-Westphalia,code05316,"Leverkusen, Stadt",43.251
2001,1.000 EUR,North Rhine-Westphalia,code05316,"Leverkusen, Stadt",40.337
2002,1.000 EUR,North Rhine-Westphalia,code05316,"Leverkusen, Stadt",44.034
2003,1.000 EUR,North Rhine-Westphalia,code05316,"Leverkusen, Stadt",44.015
2004,1.000 EUR,North Rhine-Westphalia,code05316,"Leverkusen, Stadt",44.597
2005,1.000 EUR,North Rhine-Westphalia,code05316,"Leverkusen, Stadt",42.554
2006,1.000 EUR,North Rhine-Westphalia,code05316,"Leverkusen, Stadt",40.498
2007,1.000 EUR,North Rhine-Westphalia,code05316,"Leverkusen, Stadt",43.3
2008,1.000 EUR,North Rhine-Westphalia,code05316,"Leverkusen, Stadt",41.564
2009,1.000 EUR,North Rhine-Westphalia,code05316,"Leverkusen, Stadt",38.082
2010,1.000 EUR,North Rhine-Westphalia,code05316,"Leverkusen, Stadt",42.668
2011,1.000 EUR,North Rhine-Westphalia,code05316,"Leverkusen, Stadt",45.181
2012,1.000 EUR,North Rhine-Westphalia,code05316,"Leverkusen, Stadt",44.438
2013,1.000 EUR,North Rhine-Westphalia,code05316,"Leverkusen, Stadt",41.989
2014,1.000 EUR,North Rhine-Westphalia,code05316,"Leverkusen, Stadt",43.731
2015,1.000 EUR,North Rhine-Westphalia,code05316,"Leverkusen, Stadt",43.997
2016,1.000 EUR,North Rhine-Westphalia,code05316,"Leverkusen, Stadt",46.664
2017,1.000 EUR,North Rhine-Westphalia,code05316,"Leverkusen, Stadt",50.455
2000,1.000 EUR,North Rhine-Westphalia,code05334,Städteregion Aachen,25.99
2001,1.000 EUR,North Rhine-Westphalia,code05334,Städteregion Aachen,25.508
2002,1.000 EUR,North Rhine-Westphalia,code05334,Städteregion Aachen,27.201
2003,1.000 EUR,North Rhine-Westphalia,code05334,Städteregion Aachen,26.181
2004,1.000 EUR,North Rhine-Westphalia,code05334,Städteregion Aachen,27.135
2005,1.000 EUR,North Rhine-Westphalia,code05334,Städteregion Aachen,26.898
2006,1.000 EUR,North Rhine-Westphalia,code05334,Städteregion Aachen,27.277
2007,1.000 EUR,North Rhine-Westphalia,code05334,Städteregion Aachen,29.224
2008,1.000 EUR,North Rhine-Westphalia,code05334,Städteregion Aachen,29.801
2009,1.000 EUR,North Rhine-Westphalia,code05334,Städteregion Aachen,29.207
2010,1.000 EUR,North Rhine-Westphalia,code05334,Städteregion Aachen,30.559
2011,1.000 EUR,North Rhine-Westphalia,code05334,Städteregion Aachen,31.356
2012,1.000 EUR,North Rhine-Westphalia,code05334,Städteregion Aachen,32.758
2013,1.000 EUR,North Rhine-Westphalia,code05334,Städteregion Aachen,32.248
2014,1.000 EUR,North Rhine-Westphalia,code05334,Städteregion Aachen,34.871
2015,1.000 EUR,North Rhine-Westphalia,code05334,Städteregion Aachen,35.602
2016,1.000 EUR,North Rhine-Westphalia,code05334,Städteregion Aachen,36.587
2017,1.000 EUR,North Rhine-Westphalia,code05334,Städteregion Aachen,37.439
2000,1.000 EUR,North Rhine-Westphalia,code05358,Düren,20.814
2001,1.000 EUR,North Rhine-Westphalia,code05358,Düren,20.256
2002,1.000 EUR,North Rhine-Westphalia,code05358,Düren,20.274
2003,1.000 EUR,North Rhine-Westphalia,code05358,Düren,20.386
2004,1.000 EUR,North Rhine-Westphalia,code05358,Düren,21.135
2005,1.000 EUR,North Rhine-Westphalia,code05358,Düren,21.242
2006,1.000 EUR,North Rhine-Westphalia,code05358,Düren,22.271
2007,1.000 EUR,North Rhine-Westphalia,code05358,Düren,23.015
2008,1.000 EUR,North Rhine-Westphalia,code05358,Düren,24.463
2009,1.000 EUR,North Rhine-Westphalia,code05358,Düren,23.638
2010,1.000 EUR,North Rhine-Westphalia,code05358,Düren,24.175
2011,1.000 EUR,North Rhine-Westphalia,code05358,Düren,25.149
2012,1.000 EUR,North Rhine-Westphalia,code05358,Düren,25.848
2013,1.000 EUR,North Rhine-Westphalia,code05358,Düren,26.233
2014,1.000 EUR,North Rhine-Westphalia,code05358,Düren,26.789
2015,1.000 EUR,North Rhine-Westphalia,code05358,Düren,27.335
2016,1.000 EUR,North Rhine-Westphalia,code05358,Düren,27.907
2017,1.000 EUR,North Rhine-Westphalia,code05358,Düren,28.823
2000,1.000 EUR,North Rhine-Westphalia,code05362,Rhein-Erft-Kreis,23.272
2001,1.000 EUR,North Rhine-Westphalia,code05362,Rhein-Erft-Kreis,23.834
2002,1.000 EUR,North Rhine-Westphalia,code05362,Rhein-Erft-Kreis,24.121
2003,1.000 EUR,North Rhine-Westphalia,code05362,Rhein-Erft-Kreis,25.066
2004,1.000 EUR,North Rhine-Westphalia,code05362,Rhein-Erft-Kreis,25.438
2005,1.000 EUR,North Rhine-Westphalia,code05362,Rhein-Erft-Kreis,25.969
2006,1.000 EUR,North Rhine-Westphalia,code05362,Rhein-Erft-Kreis,27.198
2007,1.000 EUR,North Rhine-Westphalia,code05362,Rhein-Erft-Kreis,28.45
2008,1.000 EUR,North Rhine-Westphalia,code05362,Rhein-Erft-Kreis,28.407
2009,1.000 EUR,North Rhine-Westphalia,code05362,Rhein-Erft-Kreis,28.19
2010,1.000 EUR,North Rhine-Westphalia,code05362,Rhein-Erft-Kreis,28.23
2011,1.000 EUR,North Rhine-Westphalia,code05362,Rhein-Erft-Kreis,29.95
2012,1.000 EUR,North Rhine-Westphalia,code05362,Rhein-Erft-Kreis,31.561
2013,1.000 EUR,North Rhine-Westphalia,code05362,Rhein-Erft-Kreis,31.891
2014,1.000 EUR,North Rhine-Westphalia,code05362,Rhein-Erft-Kreis,32.302
2015,1.000 EUR,North Rhine-Westphalia,code05362,Rhein-Erft-Kreis,33.958
2016,1.000 EUR,North Rhine-Westphalia,code05362,Rhein-Erft-Kreis,35.036
2017,1.000 EUR,North Rhine-Westphalia,code05362,Rhein-Erft-Kreis,36.499
2000,1.000 EUR,North Rhine-Westphalia,code05366,Euskirchen,19.236
2001,1.000 EUR,North Rhine-Westphalia,code05366,Euskirchen,19.119
2002,1.000 EUR,North Rhine-Westphalia,code05366,Euskirchen,19.887
2003,1.000 EUR,North Rhine-Westphalia,code05366,Euskirchen,20.881
2004,1.000 EUR,North Rhine-Westphalia,code05366,Euskirchen,21.155
2005,1.000 EUR,North Rhine-Westphalia,code05366,Euskirchen,21.245
2006,1.000 EUR,North Rhine-Westphalia,code05366,Euskirchen,21.929
2007,1.000 EUR,North Rhine-Westphalia,code05366,Euskirchen,23.346
2008,1.000 EUR,North Rhine-Westphalia,code05366,Euskirchen,23.216
2009,1.000 EUR,North Rhine-Westphalia,code05366,Euskirchen,21.685
2010,1.000 EUR,North Rhine-Westphalia,code05366,Euskirchen,22.593
2011,1.000 EUR,North Rhine-Westphalia,code05366,Euskirchen,23.628
2012,1.000 EUR,North Rhine-Westphalia,code05366,Euskirchen,23.67
2013,1.000 EUR,North Rhine-Westphalia,code05366,Euskirchen,24.517
2014,1.000 EUR,North Rhine-Westphalia,code05366,Euskirchen,24.993
2015,1.000 EUR,North Rhine-Westphalia,code05366,Euskirchen,24.779
2016,1.000 EUR,North Rhine-Westphalia,code05366,Euskirchen,26.213
2017,1.000 EUR,North Rhine-Westphalia,code05366,Euskirchen,27.441
2000,1.000 EUR,North Rhine-Westphalia,code05370,Heinsberg,15.757
2001,1.000 EUR,North Rhine-Westphalia,code05370,Heinsberg,15.936
2002,1.000 EUR,North Rhine-Westphalia,code05370,Heinsberg,16.625
2003,1.000 EUR,North Rhine-Westphalia,code05370,Heinsberg,16.635
2004,1.000 EUR,North Rhine-Westphalia,code05370,Heinsberg,16.971
2005,1.000 EUR,North Rhine-Westphalia,code05370,Heinsberg,17.598
2006,1.000 EUR,North Rhine-Westphalia,code05370,Heinsberg,17.726
2007,1.000 EUR,North Rhine-Westphalia,code05370,Heinsberg,18.687
2008,1.000 EUR,North Rhine-Westphalia,code05370,Heinsberg,19.114
2009,1.000 EUR,North Rhine-Westphalia,code05370,Heinsberg,18.66
2010,1.000 EUR,North Rhine-Westphalia,code05370,Heinsberg,18.959
2011,1.000 EUR,North Rhine-Westphalia,code05370,Heinsberg,20.248
2012,1.000 EUR,North Rhine-Westphalia,code05370,Heinsberg,21.583
2013,1.000 EUR,North Rhine-Westphalia,code05370,Heinsberg,22.455
2014,1.000 EUR,North Rhine-Westphalia,code05370,Heinsberg,23.198
2015,1.000 EUR,North Rhine-Westphalia,code05370,Heinsberg,23.629
2016,1.000 EUR,North Rhine-Westphalia,code05370,Heinsberg,24.266
2017,1.000 EUR,North Rhine-Westphalia,code05370,Heinsberg,25.412
2000,1.000 EUR,North Rhine-Westphalia,code05374,Oberbergischer Kreis,23.346
2001,1.000 EUR,North Rhine-Westphalia,code05374,Oberbergischer Kreis,23.972
2002,1.000 EUR,North Rhine-Westphalia,code05374,Oberbergischer Kreis,23.595
2003,1.000 EUR,North Rhine-Westphalia,code05374,Oberbergischer Kreis,23.328
2004,1.000 EUR,North Rhine-Westphalia,code05374,Oberbergischer Kreis,23.954
2005,1.000 EUR,North Rhine-Westphalia,code05374,Oberbergischer Kreis,24.772
2006,1.000 EUR,North Rhine-Westphalia,code05374,Oberbergischer Kreis,26.082
2007,1.000 EUR,North Rhine-Westphalia,code05374,Oberbergischer Kreis,28.276
2008,1.000 EUR,North Rhine-Westphalia,code05374,Oberbergischer Kreis,28.861
2009,1.000 EUR,North Rhine-Westphalia,code05374,Oberbergischer Kreis,26.083
2010,1.000 EUR,North Rhine-Westphalia,code05374,Oberbergischer Kreis,27.754
2011,1.000 EUR,North Rhine-Westphalia,code05374,Oberbergischer Kreis,30.08
2012,1.000 EUR,North Rhine-Westphalia,code05374,Oberbergischer Kreis,30.646
2013,1.000 EUR,North Rhine-Westphalia,code05374,Oberbergischer Kreis,31.237
2014,1.000 EUR,North Rhine-Westphalia,code05374,Oberbergischer Kreis,32.466
2015,1.000 EUR,North Rhine-Westphalia,code05374,Oberbergischer Kreis,34.023
2016,1.000 EUR,North Rhine-Westphalia,code05374,Oberbergischer Kreis,34.888
2017,1.000 EUR,North Rhine-Westphalia,code05374,Oberbergischer Kreis,35.788
2000,1.000 EUR,North Rhine-Westphalia,code05378,Rheinisch-Bergischer Kreis,19.61
2001,1.000 EUR,North Rhine-Westphalia,code05378,Rheinisch-Bergischer Kreis,19.425
2002,1.000 EUR,North Rhine-Westphalia,code05378,Rheinisch-Bergischer Kreis,19.724
2003,1.000 EUR,North Rhine-Westphalia,code05378,Rheinisch-Bergischer Kreis,19.585
2004,1.000 EUR,North Rhine-Westphalia,code05378,Rheinisch-Bergischer Kreis,19.434
2005,1.000 EUR,North Rhine-Westphalia,code05378,Rheinisch-Bergischer Kreis,20.362
2006,1.000 EUR,North Rhine-Westphalia,code05378,Rheinisch-Bergischer Kreis,20.274
2007,1.000 EUR,North Rhine-Westphalia,code05378,Rheinisch-Bergischer Kreis,21.003
2008,1.000 EUR,North Rhine-Westphalia,code05378,Rheinisch-Bergischer Kreis,21.177
2009,1.000 EUR,North Rhine-Westphalia,code05378,Rheinisch-Bergischer Kreis,20.719
2010,1.000 EUR,North Rhine-Westphalia,code05378,Rheinisch-Bergischer Kreis,20.914
2011,1.000 EUR,North Rhine-Westphalia,code05378,Rheinisch-Bergischer Kreis,22.319
2012,1.000 EUR,North Rhine-Westphalia,code05378,Rheinisch-Bergischer Kreis,22.662
2013,1.000 EUR,North Rhine-Westphalia,code05378,Rheinisch-Bergischer Kreis,23.024
2014,1.000 EUR,North Rhine-Westphalia,code05378,Rheinisch-Bergischer Kreis,24.18
2015,1.000 EUR,North Rhine-Westphalia,code05378,Rheinisch-Bergischer Kreis,24.546
